ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,Duration,Magnitude
2990,0,USA,0,-122.149,47.8554,57886.05,2006-11-05,2006-11-10,News,2,1500,Heavy rain,1.0,5.0,12.575669614323768
2991,0,Congo Republic,0,15.4301,-4.23574,1223.99,2006-11-04,2006-11-18,News,7,6000,Heavy rain,1.0,14.0,9.748928622719516
2992,FF-2006-000163-AFG,Afghanistan,0,70.7909,34.2199,1385.12,2006-11-10,2006-11-12,News,9,0,Heavy rain,1.0,2.0,7.926689238027409
2993,0,DR Congo,0,27.0595,-7.06781,1071.67,2006-11-15,2006-11-18,News,8,0,Heavy rain,1.0,3.0,8.07558574708679
2994,FF-2006-000168-AFG,Afghanistan,0,63.544,35.6213,4953.7,2006-11-16,2006-11-20,News,66,4500,Heavy rain,1.0,4.0,9.894184412209984
2995,0,Afghanistan,0,66.1253,32.7423,21502.28,2006-11-19,2006-11-21,News,50,0,Heavy rain,1.0,2.0,10.669061435564794
2996,0,Afghanistan,0,63.8569,33.1462,565.035,2006-11-19,2006-11-21,News,18,0,Heavy rain,1.0,2.0,7.030034856690411
2997,FL-2006-000174-PAN,Panama,0,-78.71,8.90473,17734.74,2006-11-21,2006-11-30,News,11,1290,Heavy rain,1.0,9.0,11.98050528416019
2998,0,DR Congo,0,24.3386,0.807445,126509.25,2006-11-24,2006-12-15,News,0,26000,Heavy rain,1.0,21.0,14.792593144729457
2999,0,Malawi,0,34.5082,-15.9567,2766.81,2006-11-27,2006-11-29,News,5,8000,Heavy rain,1.0,2.0,8.618597491563492
3000,FL-2006-000171-HTI,Haiti,0,-73.4818,18.4972,6318.74,2006-11-28,2006-12-01,News,7,1500,Heavy rain,1.0,3.0,9.849887388844145
3001,0,Rwanda,0,29.9443,-1.79098,840.315,2006-11-28,2006-12-15,News,24,2000,Heavy rain,1.0,17.0,9.566990165598648
3002,TC-2006-000175-PHL,Philippines,Vietnam,106.736,10.3297,45657.96,2006-11-30,2006-12-08,News,526,82915,Heavy rain,1.0,8.0,12.808374782710338
3003,0,Pakistan,0,66.5167,28.0363,28938.65,2006-12-04,2006-12-06,News,5,0,Heavy rain,1.0,2.0,10.966080531419625
3004,FL-2006-000191-LKA,Sri Lanka,0,81.6623,6.84455,6833.39,2006-12-17,2006-12-20,News,0,40000,Heavy rain,1.0,3.0,9.928188457775043
3005,FL-2006-000189-MYS,Malaysia,0,103.223,1.87378,18297.71,2006-12-19,2007-01-10,News,16,90000,Heavy rain,2.0,22.0,13.598720828305513
3006,FL-2006-000192-IDN,Indonesia,0,97.5048,4.47458,16206.35,2006-12-22,2007-01-04,News,193,400000,Heavy rain,1.0,13.0,12.258107777188401
3007,0,Peru,0,-75.9903,-9.18487,134599.05,2006-12-26,2007-02-02,News,6,46000,Heavy rain,1.0,38.0,15.447641797944764
3008,FL-2007-000003-PHL,Philippines,0,124.771,12.4447,1618.27,2006-12-29,2007-01-15,News,12,50000,Heavy rain,1.0,17.0,10.22232630043528
3009,0,Yemen,0,43.8761,15.0975,25391.02,2007-01-01,2007-01-04,News,7,2000,Heavy rain,1.0,3.0,11.240763135856483
3010,MS-2007-000004-BRA,Brazil,0,-44.0032,-22.4155,210595.93,2007-01-01,2007-01-12,News,59,17000,Heavy rain,1.0,11.0,14.655591825557647
3011,FL-2007-000018-MWI,Mozambique,,35.1463,-17.4667,243408.04,2007-01-03,2007-03-10,News,46,165000,Heavy rain,1.0,66.0,16.592149233062457
3012,0,Malaysia,,115.907,4.96798,61718.44,2007-01-04,2007-01-22,News,1,3532,Monsoonal rain,1.0,18.0,13.920709788616373
3013,FL-2007-000017-BDI,Burundi,,30.3995,-3.13897,293439.41,2007-01-01,2007-03-01,News,4,23000,Heavy rain,1.0,59.0,16.666963901321438
3014,0,Philippines,0,125.217,7.71183,44621.63,2007-01-10,2007-01-24,News,6,24508,Heavy rain,1.0,14.0,13.345031327638273
3015,0,Indonesia,0,125.54,3.55746,378.372,2007-01-12,2007-01-14,News,26,3990,Monsoonal rain,1.0,2.0,6.629025019228176
3016,FF-2007-000008-LKA,Sri Lanka,0,80.9466,6.70613,10964.12,2007-01-12,2007-01-16,News,18,61281,Monsoonal rain,1.0,4.0,10.688677763393288
3017,FL-2007-000016-MYS,Malaysia,0,103.368,2.19171,26378.46,2007-01-11,2007-02-01,News,2,148000,Monsoonal rain,1.5,21.0,13.630290592840101
3018,FL-2007-000030-NAM,Zambia,,24.3703,-12.9526,719319.21,2007-01-10,2007-05-10,News,11,250000,Heavy rain,1.0,120.0,18.27355224480111
3019,FL-2007-000012-BOL,Bolivia,0,-61.9602,-16.9738,801034.98,2007-01-10,2007-05-01,News,41,62687,Heavy rain,1.5,111.0,18.708655204929457
3020,0,USA,0,-90.0659,34.878,434387.22,2007-01-15,2007-02-03,News,24,0,Heavy rain,1.0,19.0,15.926130606446026
3021,0,Australia,0,138.489,-31.3591,661938.51,2007-01-19,2007-01-23,News,0,0,Monsoonal rain,1.5,4.0,15.194687414636729
3022,FF-2007-000020-AGO,Angola,0,13.3551,-8.87421,1596.31,2007-01-17,2007-01-26,News,81,40000,Heavy rain,1.0,9.0,9.572674572073655
3023,0,Malawi,,32.5913,-10.6231,259566.5,2007-01-20,2007-03-10,News,2,10000,Heavy rain,1.0,49.0,16.358588508911588
3024,0,Peru,0,-74.4608,-11.4745,124921.44,2007-01-21,2007-02-10,News,38,5000,Heavy rain,1.0,20.0,14.731172612262087
3025,0,Australia,0,141.474,-24.5074,1256487.0,2007-01-23,2007-02-15,News,0,0,Heavy rain,1.0,23.0,17.17932450564165
3026,FL-2007-000022-ARG,Argentina,0,-62.8825,-25.9842,518021.47,2007-01-18,2007-03-20,News,5,5000,Heavy rain,1.0,61.0,17.26864583243244
3027,FL-2007-000023-IDN,Indonesia,0,106.828,-6.22483,4366.7,2007-01-31,2007-02-22,News,80,500000,Heavy rain,1.5,22.0,11.878270415546265
3028,0,Rwanda,0,29.4784,-1.73364,1342.82,2007-02-02,2007-02-16,News,10,500,Heavy rain,1.0,14.0,9.84158448886104
3029,FL-2007-000025-FJI,Fiji,0,177.483,-17.7712,2552.4,2007-02-03,2007-02-20,News,1,900,Heavy rain,1.0,17.0,10.678002716050408
3030,TC-2007-000028-MDG,Madagascar,0,46.3425,-18.49,438826.47,2007-02-08,2007-03-06,News,7,33000,Tropical cyclone,1.0,26.0,16.249955867195144
3031,LS-2007-000032-IDN,Indonesia,0,120.757,-8.56674,3222.43,2007-03-01,2007-03-10,News,43,11530,Heavy rain,1.0,9.0,10.275115589648308
3032,0,Australia,0,131.919,-13.6718,184731.32,2007-03-02,2007-03-16,News,2,90,Tropical cyclone,1.5,14.0,15.171180161814373
3033,0,South Africa,0,28.2594,-31.8106,43137.0,2007-03-03,2007-03-05,News,5,0,Heavy rain,1.0,2.0,11.365283557055797
3034,0,Honduras,0,-86.5356,15.5787,11383.97,2007-03-06,2007-03-10,News,0,3000,Heavy rain,1.0,4.0,10.726255865608524
3035,0,Algeria,0,3.37805,35.1559,53227.22,2007-03-07,2007-03-11,News,3,0,Heavy rain,1.0,4.0,12.268619559734619
3036,FL-2007-000036-FJI,Fiji,0,177.483,-17.7712,2552.4,2007-03-09,2007-03-12,News,5,0,Heavy rain,1.0,3.0,8.943401660662301
3037,0,USA,0,-97.9324,29.8672,11015.63,2007-03-11,2007-03-13,News,2,0,Heavy rain,1.0,2.0,10.000217632895286
3038,0,Madagascar,0,49.9409,-14.8431,131716.7,2007-03-15,2007-03-26,News,80,30000,Tropical cyclone,1.5,11.0,14.591769063939969
3039,0,Honduras,0,-86.6007,13.9257,5759.2,2007-03-17,2007-03-19,News,2,0,Heavy rain,1.0,2.0,9.351701035715038
3040,FL-2007-000045-AFG,Afghanistan,0,64.8947,33.2456,656435.88,2007-03-18,2007-04-05,News,104,20000,Heavy rain,1.0,18.0,16.284952056391926
3041,0,Indonesia,0,124.71,-9.53717,1823.21,2007-03-17,2007-03-22,News,0,3000,Heavy rain,1.0,5.0,9.117791875212314
3042,LS-2007-000037-PAK,India,,74.2156,33.4819,68107.39,2007-03-20,2007-03-31,News,12,2000,Heavy rain,1.0,11.0,13.526736275935374
3043,0,Yemen,0,49.1341,16.5723,59874.59,2007-03-23,2007-03-30,News,36,600,Heavy rain,1.0,7.0,12.94591763614592
3044,FL-2007-000044-ARG,Argentina,,-59.1204,-31.99,517032.24,2007-03-20,2007-04-27,News,12,65800,Heavy rain,1.0,38.0,16.793446671040556
3045,FL-2007-000040-HTI,Haiti,,-71.7811,19.4139,4699.06,2007-03-20,2007-03-30,News,11,7800,Heavy rain,1.0,10.0,10.757702860689529
3046,0,New Zealand,0,173.985,-35.3521,4203.8,2007-03-29,2007-03-31,News,0,300,Tropical cyclone,1.5,2.0,9.442356445793989
3047,0,Spain,0,-0.64878,41.6486,42036.42,2007-04-03,2007-04-08,News,1,280,Heavy rain,1.0,5.0,12.255729576805585
3048,0,Canada,0,-104.281,53.3778,94680.09,2007-04-10,2007-05-08,News,0,700,Snowmelt,1.5,28.0,15.195928632481179
3049,FL-2007-000051-TUN,Algeria,0,4.2037,35.6376,7109.82,2007-04-13,2007-04-15,News,15,0,Heavy rain,1.0,2.0,9.56237938658107
3050,FF-2007-000047-THA,Thailand,0,99.6461,7.44412,290.124,2007-04-14,2007-04-15,News,38,0,Heavy rain,1.0,1.0,5.670308417798484
3051,0,Indonesia,0,117.444,-8.57837,863.938,2007-04-14,2007-04-18,News,0,0,Heavy rain,1.0,4.0,8.147795368089868
3052,0,USA,0,-72.189,42.3423,109079.09,2007-04-15,2007-04-21,News,9,0,Heavy rain,1.0,6.0,13.391587963651864
3053,0,Indonesia,0,121.217,-1.92539,3192.6,2007-04-16,2007-05-03,News,0,0,Heavy rain,1.0,17.0,10.901804254886594
3054,FF-2007-000049-TJK,Tajikistan,0,69.4597,39.3482,66240.08,2007-04-16,2007-04-20,News,2,5000,Heavy rain,1.0,4.0,12.48733535790777
3055,0,Afghanistan,0,69.6682,35.2702,40765.63,2007-04-17,2007-04-18,News,6,0,Heavy rain,1.0,1.0,10.615594603411543
3056,0,Indonesia,0,95.7374,4.72513,822.028,2007-04-17,2007-04-20,News,0,0,Heavy rain,1.0,3.0,7.8103867464044905
3057,0,Kyrgyzstan,0,73.8298,40.6305,17035.94,2007-04-17,2007-04-25,News,0,0,Heavy rain,1.0,8.0,11.822522050763228
3058,0,China,0,99.8018,39.3328,940.378,2007-04-19,2007-04-21,News,0,5500,"Dam/Levy, break or release",1.0,2.0,7.539429102651911
3059,0,Kenya,0,34.1741,0.424911,1102.54,2007-04-21,2007-04-30,News,0,2460,Heavy rain,1.0,9.0,9.202596465178212
3060,FL-2007-000051-TUN,Morocco,0,-2.92711,34.7979,9451.39,2007-04-21,2007-04-22,News,4,0,Heavy rain,1.0,1.0,9.153917099618212
3061,0,Afghanistan,0,70.7315,37.0063,27490.25,2007-04-23,2007-05-04,News,36,0,Heavy rain,1.0,11.0,12.619481948132389
3062,0,Colombia,0,-75.2114,4.50308,1940.49,2007-04-26,2007-05-02,News,17,2000,Heavy rain,1.0,6.0,9.362455266712736
3063,0,Turkey,0,42.052,37.3217,2902.47,2007-04-29,2007-05-01,News,2,0,Heavy rain,1.0,2.0,8.666464558161262
3064,0,Syria,0,38.3904,34.5237,1918.98,2007-04-29,2007-05-01,News,3,0,Heavy rain,1.0,2.0,8.252696254418494
3065,0,Indonesia,0,114.779,-0.860079,40326.99,2007-05-01,2007-05-25,News,0,3000,Heavy rain,1.0,24.0,13.782830081162789
3066,0,Thailand,0,99.6143,11.6526,5387.26,2007-05-01,2007-05-07,News,1,1000,Heavy rain,1.0,6.0,10.38355165508398
3067,FL-2007-000052-LKA,Sri Lanka,0,80.0822,6.49467,3336.9,2007-05-02,2007-05-07,News,16,125000,Heavy rain,1.0,5.0,9.722235423700194
3068,FL-2007-000053-MMR,Burma,0,96.1313,16.9089,15666.7,2007-05-04,2007-05-09,News,5,0,Heavy rain,1.0,5.0,11.268730632115497
3069,FL-2007-000054-AFG,Afghanistan,0,68.8518,36.2949,25847.23,2007-05-05,2007-05-07,News,12,0,Heavy rain,1.0,2.0,10.85310589808172
3070,0,USA,0,-95.2382,40.4342,642775.91,2007-05-06,2007-05-18,News,2,1000,Heavy rain,1.0,12.0,15.858458085266635
3071,FL-2007-000057-URY,Uruguay,0,-55.8026,-32.7659,104127.85,2007-05-04,2007-05-25,News,2,12000,Heavy rain,1.5,21.0,15.003362295874533
3072,0,Indonesia,0,119.954,-1.07453,3358.16,2007-05-06,2007-05-12,News,2,14400,Heavy rain,1.0,6.0,9.910907953139612
3073,0,Thailand,0,100.339,17.2115,38377.29,2007-05-11,2007-05-21,News,0,1000,Heavy rain,1.0,10.0,12.857806250370206
3074,0,Israel,0,35.4045,31.7119,319.734,2007-05-12,2007-05-13,News,4,21,Heavy rain,1.0,1.0,5.767489400113913
3075,0,Russia,0,130.459,62.3364,378031.54,2007-05-13,2007-06-13,News,0,7000,Snowmelt,1.0,31.0,16.276720114759456
3076,0,Russia,0,85.8394,56.9372,427668.3,2007-05-11,2007-06-13,News,0,640,Snowmelt,1.0,33.0,16.462610735562663
3077,0,Afghanistan,0,70.6001,36.5247,15491.94,2007-05-14,2007-05-18,News,34,0,Heavy rain,1.0,4.0,11.03436952878034
3078,FL-2007-000076-KEN,Kenya,0,39.7621,-3.59393,13866.05,2007-05-15,2007-06-14,News,5,8500,Heavy rain,1.0,30.0,12.938396067100683
3079,0,China,0,105.414,26.8709,3206.71,2007-05-20,2007-05-21,News,3,0,Heavy rain,1.0,1.0,8.073000768413849
3080,FL-2007-000068-COL,Colombia,0,-75.4261,7.37836,29773.22,2007-05-19,2007-06-27,News,14,3000,Heavy rain,1.0,39.0,13.964926256870097
3081,0,Indonesia,0,116.92,-0.1883,34345.89,2007-05-15,2007-06-05,News,4,60000,Heavy rain,1.0,21.0,13.488760077560185
3082,0,Spain,0,-4.21592,39.8941,212702.28,2007-05-23,2007-05-26,News,1,550,Heavy rain,1.0,3.0,13.366261009121978
3083,0,USA,0,-98.6645,30.2434,341278.41,2007-05-24,2007-05-29,News,6,100,Heavy rain,1.0,5.0,14.349891787197341
3084,FF-2007-000070-CHN,China,0,107.778,30.2821,43534.36,2007-05-24,2007-05-26,News,43,112000,Heavy rain,1.0,2.0,11.374452970899167
3085,0,Bulgaria,0,24.5016,42.5232,34006.05,2007-05-22,2007-06-06,News,2,0,Heavy rain,1.0,15.0,13.142343930047327
3086,0,France,0,-0.472122,43.2956,3174.16,2007-05-25,2007-05-27,News,1,500,Heavy rain,1.0,2.0,8.7559454899536
3087,0,Cuba,0,-76.9287,21.3491,15430.0,2007-05-26,2007-05-28,News,2,3000,Heavy rain,1.0,2.0,10.337216125917152
3088,0,Turkey,0,43.8014,39.4015,38494.75,2007-05-27,2007-06-01,News,13,0,Heavy rain,1.0,5.0,12.167715059775245
3089,0,Dominican Republic,,-71.0538,19.5479,13536.47,2007-05-30,2007-06-03,News,11,20000,Heavy rain,1.0,4.0,10.899437164585315
3090,0,El Salvador,0,-88.6205,13.3836,4514.95,2007-05-30,2007-05-31,News,4,0,Tropical cyclone,1.0,1.0,8.415149391592646
3091,0,China,0,116.143,27.1976,168579.76,2007-06-01,2007-06-06,News,0,8000,Heavy rain,1.0,5.0,13.644602182328136
3092,0,Canada,0,-125.033,54.1789,204993.53,2007-06-06,2007-06-14,News,0,500,Snowmelt,1.5,8.0,14.715640346434878
3093,,Oman,,57.933,28.5367,372988.5,2007-06-06,2007-06-12,News,61,60000,Tropical cyclone,1.0,6.0,14.621062336279524
3094,FL-2007-000077-CHN,China,0,112.355,26.2928,1916283.71,2007-06-06,2007-08-17,News,600,3170000,Heavy rain,1.5,72.0,19.148029527788008
3095,0,Australia,0,151.375,-32.8654,11377.07,2007-06-08,2007-06-13,News,9,5000,Heavy rain,1.5,5.0,11.354258225827403
3096,0,Switzerland,0,7.72656,47.0599,913.758,2007-06-09,2007-06-09,News,3,0,Brief torrential rain,1.0,1e-10,-16.208285163784836
3097,LS-2007-000080-BGD,Bangladesh,,91.9535,22.3975,77805.48,2007-06-11,2007-06-24,News,126,80000,Monsoonal rain,1.0,13.0,13.826916502165444
3098,0,South Africa,0,18.5781,-33.3273,9088.14,2007-06-07,2007-06-16,News,0,6000,Heavy rain,1.5,9.0,11.71741523121624
3099,0,UK,0,-0.759207,52.5232,23106.13,2007-06-15,2007-06-21,News,1,200,Heavy rain,1.0,6.0,11.839612698499458
3100,FF-2007-000081-NPL,Nepal,0,85.8627,26.9485,2704.51,2007-06-15,2007-06-18,News,0,400,Monsoonal rain,1.0,3.0,9.001288317513891
3101,FF-2007-000082-PAK,Pakistan,0,72.2258,34.9758,12117.23,2007-06-16,2007-06-20,News,22,500,Brief torrential rain,1.0,4.0,10.78867804676737
3102,0,USA,0,-97.3047,33.4497,34567.94,2007-06-17,2007-06-22,News,10,750,Heavy rain,1.0,5.0,12.060119854335037
3103,0,Indonesia,0,123.096,0.617594,1190.2,2007-06-16,2007-06-20,News,1,212,Heavy rain,1.0,4.0,8.468171000330642
3104,FF-2007-000083-IND,India,0,94.0189,26.2558,74887.52,2007-06-18,2007-06-26,News,15,200000,Monsoonal rain,1.0,8.0,13.303184075139248
3105,0,Costa Rica,0,-84.0695,9.98183,2850.65,2007-06-18,2007-06-20,News,0,0,Heavy rain,1.0,2.0,8.648449497994031
3106,0,USA,0,-74.9541,42.2316,6498.35,2007-06-19,2007-06-20,News,2,120,Brief torrential rain,1.0,1.0,8.779303577505495
3107,TC-2007-000084-IND,India,0,78.1615,14.945,450564.36,2007-06-22,2007-07-04,News,127,200000,Monsoonal rain,1.0,12.0,15.50316285909953
3108,TC-2007-000085-PAK,Pakistan,0,67.1351,24.9939,2215.04,2007-06-23,2007-06-25,News,230,0,Monsoonal rain,1.0,2.0,8.39617292156687
3109,FF-2007-000091-AFG,Afghanistan,0,71.1407,35.2782,62335.91,2007-06-24,2007-07-03,News,113,4000,Heavy rain,1.0,9.0,13.237517520548883
3110,0,UK,0,-0.913693,53.8814,27719.5,2007-06-25,2007-07-03,News,6,30000,Heavy rain,1.5,8.0,12.714798065411124
3111,0,Solomon Islands,0,160.487,-9.55253,262.576,2007-06-24,2007-06-28,News,0,3000,Heavy rain,1.0,4.0,6.956834925057163
3112,TC-2007-000084-PAK,Pakistan,0,67.9025,25.2563,115766.52,2007-06-26,2007-07-20,News,280,400000,Tropical cyclone,1.0,24.0,14.837384513494989
3113,0,USA,0,-97.1657,32.8366,507778.21,2007-06-26,2007-07-23,News,8,5000,Heavy rain,1.5,27.0,16.8391020108498
3114,0,Australia,0,146.856,-37.9361,40946.27,2007-06-27,2007-07-04,News,1,300,Heavy rain,1.5,7.0,12.971391255604962
3115,0,Iran,0,52.2019,33.7535,10410.86,2007-06-27,2007-06-29,News,12,0,Brief torrential rain,1.5,2.0,10.349217059737107
3116,LS-2007-000098-PAK,Pakistan,0,71.8699,34.2749,29411.27,2007-06-28,2007-07-22,News,130,2000,Heavy rain,1.0,24.0,13.4671870435546
3117,0,Vietnam,0,107.174,21.2401,4852.46,2007-06-30,2007-07-02,News,3,0,Heavy rain,1.0,2.0,9.180388252395513
3118,FL-2007-000096-IND,India,0,81.8601,20.0539,248438.85,2007-06-30,2007-07-13,News,29,50000,Monsoonal rain,1.0,13.0,14.987901375239826
3119,0,India,0,77.5237,21.0263,106578.44,2007-07-01,2007-07-06,News,62,10000,Monsoonal rain,1.0,5.0,13.186074431285277
3120,0,India,0,72.2495,22.0231,398939.17,2007-07-01,2007-07-13,News,225,63000,Monsoonal rain,1.0,12.0,15.381470877897032
3121,0,Colombia,0,-75.5933,8.3753,69988.11,2007-06-27,2007-09-10,News,43,700000,Heavy rain,1.0,75.0,15.47356876299759
3122,FL-2007-000096-IND,India,0,88.4871,22.6315,517303.2,2007-07-03,2007-09-22,News,958,3000000,Monsoonal rain,1.5,81.0,17.956298704718666
3123,FL-2007-000093-SDN,Sudan,0,33.7714,12.9072,1590906.98,2007-07-03,2007-10-08,News,150,200000,Heavy rain,1.0,97.0,18.854525817740733
3124,FL-2007-000094-JPN,Japan,0,130.729,32.8583,2673.23,2007-07-04,2007-07-12,News,2,10000,Heavy rain,1.0,8.0,9.970484299758642
3125,0,Burma,0,95.3174,18.5242,119073.57,2007-07-06,2007-08-01,News,0,3000,Monsoonal rain,1.0,26.0,14.945593354380556
3126,0,Ethiopia,0,37.1154,5.44555,19512.28,2007-07-06,2007-07-11,News,0,5800,Heavy rain,1.0,5.0,11.488237202370396
3127,0,New Zealand,0,173.929,-35.8054,13659.31,2007-07-10,2007-07-13,News,0,600,Heavy rain,1.5,3.0,11.026254016180163
3128,0,India,0,95.263,27.5773,103551.73,2007-07-12,2007-10-10,News,96,11100000,Monsoonal rain,1.0,90.0,16.047636243919314
3129,0,Japan,0,130.895,31.6866,37729.72,2007-07-13,2007-07-16,News,5,40000,Tropical cyclone,1.0,3.0,11.63681568044865
3130,0,Afghanistan,0,66.1314,34.5303,4112.52,2007-07-15,2007-07-17,News,9,0,Heavy rain,1.0,2.0,9.014938438843632
3131,0,India,0,76.3115,10.3906,24124.3,2007-07-16,2007-07-20,News,44,35000,Monsoonal rain,1.0,4.0,11.477269271362077
3132,FL-2007-000112-CHN,China,0,88.212,43.0901,812726.21,2007-07-14,2007-08-03,News,29,38500,Heavy rain,1.0,20.0,16.603881840298197
3133,0,China,0,119.228,36.6842,96491.19,2007-07-18,2007-07-22,News,40,112600,Heavy rain,1.0,4.0,12.863501348942508
3134,0,China,0,100.164,24.0984,165133.85,2007-07-18,2007-08-13,News,170,10000,Heavy rain,1.0,26.0,15.272608174170694
3135,FL-2007-000106-IDN,Indonesia,0,121.488,-1.73966,4610.17,2007-07-17,2007-07-30,News,107,20000,Heavy rain,1.0,13.0,11.000969369128063
3136,0,Bangladesh,,91.2336,23.9164,150899.96,2007-07-21,2007-10-15,News,1071,5000000,Monsoonal rain,1.0,86.0,16.378719675933205
3137,FL-2007-000111-GBR,UK,0,-2.10193,52.072,24651.23,2007-07-21,2007-07-30,News,7,2100,Heavy rain,1.5,9.0,12.715271762250449
3138,FL-2007-000108-TJK,Tajikistan,0,70.4416,40.7481,2114.19,2007-07-22,2007-07-23,News,11,0,Heavy rain,1.0,1.0,7.656427039401893
3139,0,Indonesia,0,97.5139,2.9614,7806.81,2007-07-22,2007-07-25,News,0,500,Heavy rain,1.0,3.0,10.061363997358907
3140,0,Haiti,0,-72.2918,18.5499,123.795,2007-07-23,2007-07-24,News,4,300,Heavy rain,1.0,1.0,4.8186269717127574
3141,FL-2007-000106-IDN,Indonesia,0,120.198,-3.27954,2399.1,2007-07-25,2007-08-02,News,15,2000,Heavy rain,1.0,8.0,9.86229048768579
3142,FF-2007-000114-RUS,Russia,0,127.277,54.005,20811.95,2007-07-17,2007-08-10,News,0,500,"Dam/Levy, break or release",1.0,24.0,13.121336450295134
3143,FF-2007-000117-NPL,Nepal,0,84.0801,27.7772,56920.81,2007-07-23,2007-10-02,News,185,86000,Monsoonal rain,1.0,71.0,15.212096159642797
3144,0,South Africa,0,19.5753,-34.0906,20096.5,2007-07-27,2007-08-02,News,0,38000,Heavy rain,1.0,6.0,11.700060418759712
3145,0,Burkina Faso,0,-4.38647,11.4532,2435.09,2007-07-28,2007-08-01,News,0,2000,Heavy rain,1.0,4.0,9.184033356939167
3146,FL-2007-000145-ETH,Ethiopia,0,34.5,8.33141,714220.19,2007-07-29,2007-10-05,News,17,42000,Heavy rain,1.0,68.0,17.698454288311346
3147,0,Canada,0,-53.9843,47.1636,617.691,2007-08-01,2007-08-03,News,0,0,Heavy rain,1.5,2.0,7.524600621084118
3148,FL-2007-000123-NGA,Nigeria,0,3.29858,6.958,5268.18,2007-08-01,2007-08-15,News,6,5000,Heavy rain,1.0,14.0,11.208497560459618
3149,FL-2007-000122-VNM,Vietnam,0,108.198,12.3429,98228.2,2007-08-03,2007-08-17,News,74,10000,Heavy rain,1.5,14.0,14.539571059883613
3150,0,India,0,86.1978,20.4525,15363.99,2007-08-03,2007-08-27,News,15,20000,Monsoonal rain,1.0,24.0,12.81783556894136
3151,FL-2007-000123-NGA,Nigeria,0,11.7484,10.2921,630120.85,2007-08-04,2007-10-21,News,101,140000,Heavy rain,1.0,78.0,17.710375732057994
3152,0,Bulgaria,0,26.5834,43.5443,13953.52,2007-08-05,2007-08-08,News,8,0,"Dam/Levy, break or release",1.0,3.0,10.642099373836928
3153,FL-2007-000127-MRT,Mauritania,0,-11.3224,16.5463,9447.72,2007-08-07,2007-09-05,News,2,15820,Heavy rain,1.0,29.0,12.520824551522741
3154,0,Indonesia,0,128.141,-0.641493,1275.81,2007-07-28,2007-08-10,News,0,3000,Heavy rain,1.0,13.0,9.716285907457829
3155,0,Canada,0,-64.4361,48.9549,432.859,2007-08-08,2007-08-12,News,1,140,Heavy rain,1.5,4.0,7.862171509095996
3156,0,Germany,,7.3777,47.7229,30941.98,2007-08-08,2007-08-12,News,2,100,Heavy rain,1.0,4.0,11.726163478028067
3157,FL-2007-000125-PHL,Phillippines,0,121.091,14.6726,4112.57,2007-08-08,2007-08-13,News,11,12000,Tropical cyclone,1.0,5.0,9.931241328639462
3158,0,Australia,0,147.398,-42.0045,22713.41,2007-08-09,2007-08-13,News,0,200,Heavy rain,1.0,4.0,11.417005139064623
3159,FL-2007-000126-PRK,North Korea,0,126.605,38.5299,31599.74,2007-08-08,2007-08-25,News,454,170000,Heavy rain,1.0,17.0,13.19411751574927
3160,0,India,0,70.925,22.6824,133805.7,2007-08-08,2007-08-15,News,12,0,Monsoonal rain,1.0,7.0,13.750054175721047
3161,0,China,0,118.719,36.3693,100076.79,2007-08-09,2007-08-12,News,26,70000,Heavy rain,1.0,3.0,12.612305358953982
3162,0,Pakistan,0,68.8257,26.0192,190121.71,2007-08-10,2007-08-13,News,35,0,Monsoonal rain,1.0,3.0,13.254032013674983
3163,0,Papua New Guinea,0,147.317,-6.69662,2710.34,2007-08-10,2007-08-21,News,2,5000,Heavy rain,1.0,11.0,10.302724640057125
3164,0,India,0,76.5268,31.2388,191449.95,2007-08-12,2007-08-17,News,76,15000,Monsoonal rain,1.0,5.0,13.771819608174711
3165,0,Pakistan,0,74.3382,35.9513,16541.18,2007-08-12,2007-08-14,News,22,0,Heavy rain,1.0,2.0,10.40675548879362
3166,FL-2007-000132-BFA,Ghana,,0.612005,13.0377,1695464.52,2007-07-26,2007-10-10,News,153,540000,Heavy rain,1.5,76.0,19.079665762742838
3167,0,Chad,0,15.1096,9.6446,23497.35,2007-08-09,2007-08-15,News,3,3000,Heavy rain,1.0,6.0,11.856402397044299
3168,0,Cambodia,0,105.882,13.2799,61577.29,2007-08-10,2007-08-24,News,2,19000,Monsoonal rain,1.5,14.0,14.072570850438805
3169,FL-2007-000146-MMR,Burma,0,95.1728,16.9624,257818.93,2007-08-14,2007-10-04,News,2,40000,Monsoonal rain,1.0,51.0,16.391838428530512
3170,FL-2007-000161-UGA,Uganda,,34.2759,0.88127,107797.14,2007-08-15,2007-10-31,News,52,520000,Heavy rain,1.5,77.0,16.337276936454693
3171,0,USA,0,-94.6379,36.8622,1216616.2,2007-08-16,2007-08-27,News,26,2800,Heavy rain,1.5,11.0,16.81494433748475
