,Economics,Governance,Social,Capacity,Ecosystem,Exposure,Food,Habitat,Health,Infrastructure,Sensitivity,Magnitude,Population,Population Density (People per Sq. Km.),"Net international migrants, both sexes",Febuary,March,April,May,June,July,August,September,October,November,December,Storms,DamBreak,Rain,Melting,TidesTsunami,binnedIDPs
855,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,12.285532783542951,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,med
856,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,11.435873347686794,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,med
857,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,12.285532783542951,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,low
858,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,11.435873347686794,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,low
859,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,12.285532783542951,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,high
860,0.368850706801908,0.450397980648918,0.299763524859901,0.586834833443362,0.466912388246914,0.517932425996539,0.555504472369151,0.538627011527535,0.423934391987046,0.253869282463256,0.25635028640348,11.435873347686794,265708968,146.7,-258506,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,high
861,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
862,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,high
863,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
864,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
865,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,high
866,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
867,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
868,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
869,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,8.683967006038193,268149316,148.0,-234635,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
870,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,low
871,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,med
872,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,low
873,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,low
874,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,low
875,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,low
876,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.040435103441766,268149316,148.0,-234635,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,high
877,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,med
878,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,high
879,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,high
880,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,med
881,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,high
882,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,low
883,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,11.820309718497166,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,low
884,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
885,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
886,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,high
887,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,med
888,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
889,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
890,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
891,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
892,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
893,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
894,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
895,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
896,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,high
897,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,high
898,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,13.433077489335858,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
899,0.396252155515854,0.447853670174364,0.301018604337333,0.57632629471825,0.467146997856524,0.517932425996539,0.547201179388137,0.534088349052137,0.412210483369288,0.253246207025514,0.253628447143548,10.1124818739459,268149316,148.0,-234635,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,low
900,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
901,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
902,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,high
903,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
904,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
905,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
906,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
907,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
908,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
909,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
910,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
911,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
912,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
913,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,high
914,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
915,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
916,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
917,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,med
918,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
919,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
920,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,low
921,0.384153695244067,0.441135476452304,0.313827218120752,0.573352190077968,0.467346869677161,0.517932425996539,0.54711152664256,0.534827202142778,0.407147805874384,0.252673661634921,0.254155987792356,10.463745420008646,270532675,149.3,-217436,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,high
922,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
923,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
924,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
925,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
926,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
927,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
928,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
929,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
930,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
931,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,high
932,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,high
933,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
934,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
935,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
936,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
937,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
938,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
939,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
940,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
941,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,12.898689685590474,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
942,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.393658704137833,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,low
943,0.401037354825225,0.45326157911852,0.310280628408913,0.574191800173045,0.467546741497798,0.517932425996539,0.551298013165284,0.535468726532164,0.403727097033427,0.255873217025751,0.25616422444101,11.443422749249075,272856400,150.6,-197782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,med
